Police Station,Year,Type,Date,Time,Place,Latitude,Longitude
Konanakunte,2017,Ordinary Theft,05-10-17,22:30,MANJUNHA NAGAR UTTARAHALLI MAIN ROAD BENGALORE CITY,12.90958449,77.55159728
Konanakunte,2017,Ordinary Theft,30-11-17,11:30,BEHIND SINDICE BANK DODDAKALASANDRA BENGALORE CITY,12.88316724,77.55773978
Konanakunte,2018,Ordinary Theft,14-01-18,11:00,"NO,15TH 01ST CROSS, MUNIREDDY LYT, CHIKKALLASANDRA, Bengaluru
City",12.90912148,77.55154907
Konanakunte,2018,Ordinary Theft,28-01-18,4:00,"KUVEMPU ROAD NEAR SAMUDAYA BHAVANA, VASANTHAPURA",12.88566566,77.55349801
Konanakunte,2018,Ordinary Theft,06-02-18,1:30,"UTTARAHALLI, Bengaluru City,",12.90590517,77.54273152
Konanakunte,2018,Ordinary Theft,19-02-18,2:00,"UTTARAHALLI BMTC BUS STOP, UTTARAHALLI, Bengaluru City,",12.89977036,77.54865692
Konanakunte,2018,Ordinary Theft,20-02-18,11:00,"KADIRENAHALLI PETROL BONK, KADIRENAHALLI PETROL BONK, Bengaluru
City,",,77.56139175
Konanakunte,2018,Ordinary Theft,03-05-18,4:45,"C-O DR NAGESH DIYA SPECIALITY EYE CARE, NO,08-10, SITE NO 12-1 SB
PURA MAIN ROAD UTTARAHAL, Bengaluru City,",12.87638468,77.57835281
Konanakunte,2018,Ordinary Theft,20-05-18,7:30,"UTTARAHALLI BUS STOP, UTTARAHALLI, Bengaluru City,",12.90809631,77.54853759
Konanakunte,2018,Ordinary Theft,05-07-18,9:30,"BRIGHTWAY SCHOOL ROAD SIRI SURYODAYA APTS, GOWDANAPALYA,
Bengaluru City",12.89246857,77.57540769
Konanakunte,2018,Ordinary Theft,17-07-18,8:20,"KONANAKUNTE CROSS, KONANAKUNTE, Bengaluru City,",12.89108917,77.55497675
Konanakunte,2018,Ordinary Theft,03-08-18,5:30,"BESIDE PARTHANA SCHOOL EMPTY SITE, CHIKKALLASANDRA, Bengaluru
City,",12.91590055,77.54746898
Konanakunte,2018,Ordinary Theft,07-08-18,12:00,"AGS LAYOUT BUS STAND, AGS LYT UTTARAHALLI HOBALI, Bengaluru City,",12.91590055,
Konanakunte,2018,Ordinary Theft,01-10-18,1:11,"NEAR BRIDGE PP LYT, UTTARAHALLI, Bengaluru City,",12.9057223,77.53558126
Konanakunte,2018,Ordinary Theft,05-11-18,10:30,"BANK COLONY, CHIKKALLASANDRA, Bengaluru City",12.9159205,77.53957438
Konanakunte,2018,Ordinary Theft,11-12-18,4:00,"CANARA BANK CORNER BRAHMI JUICE CENTERE NEAR, UTTARAHALLI,
Bengaluru City,",12.90657165,77.54644706
Konanakunte,2019,Ordinary Theft,24-01-19,6:30,"OPPOSITE AREHALLI ARCH, AREHALLI, Bengaluru City,",12.88293147,77.56708988
Konanakunte,2019,Ordinary Theft,04-02-19,11:00,"NEAR KONANAKUNTE CROSS, KONANAKUNTE CROSS, Bengaluru City,",,77.56498259
Konanakunte,2019,Ordinary Theft,11-02-19,4:00,"OPPO SUBRAMANYASWAMY TEMPLE SUBRAMANYAPURA,
SUBRAMANYAPURA POST UTTARAHALLI, Bengaluru City,",12.9069823,77.552059
Konanakunte,2019,Ordinary Theft,12-02-19,11:30,"SUBRAMANYASWAMY TEMPLE SUBRAMANYAPURA, UTTARAHALLI,
Bengaluru City,",12.89900112,77.544042
Konanakunte,2019,Ordinary Theft,12-02-19,9:45,"SUBRAMANYASWAMY TEMPLE SUBRAMANYAPURA, UTTARAHALLI,
Bengaluru City,",12.9069823,77.552059
Konanakunte,2019,Ordinary Theft,24-05-19,5:00,"NO 04 9TH CROSS KUVEMPU ROAD ABBAYYANAIDU STUDIO N,
CHIKKALLASANDRA, Bengaluru City,",12.90912148,77.55154907
Konanakunte,2019,Ordinary Theft,28-05-19,10:30,"RAJHADRI HOTEL UTTARAHALLI KENGERI, MAIN ROAD
NEAR UTTARAHALLI LAKE, Bengaluru City",12.91242363,77.54851768
Konanakunte,2019,Ordinary Theft,05-07-19,11:50,"PARKING PLACE IN FRONT OF RAJHADRI HOTEL, KENGERI MAIN ROAD
UTTARAHALLI, Bengaluru City,",12.9057223,77.53558126
Konanakunte,2019,Ordinary Theft,04-08-19,5:30,"BRUNDAVANA MAIN ROAD, MARTHAS ROAD,, RAMANJANEYA
NAGARA UTTARAHALLI, Bengaluru City,",12.91209012,77.54629226
Konanakunte,2019,Ordinary Theft,12-09-19,2:00,"3RD CROSS NAIDU LAYOUT, SUBRAMANYAPURA POST, Bengaluru City,",12.91119993,77.54670654
Konanakunte,2019,Ordinary Theft,14-09-19,7:00,"MANU STORE VASANTHAPURA MAIN ROAD, KONANAKUNTE
CROSS, Bengaluru City,",12.91381524,77.54861884
Konanakunte,2019,Ordinary Theft,17-10-19,5:30,"BMTC BUS NO 210, UTTARAHALLI, Bengaluru City,",12.9057223,77.53558126
Konanakunte,2019,Ordinary Theft,25-11-19,9:00,"SRI TEMPO BYREGOWDA HOUSE,, 5TH MAIN,
APPAIAHSWAMY LYT,, Bengaluru City,",12.8790849,77.56780965
Konanakunte,2015,Ordinary Theft,15-01-15,17:00,"Near Anjaney svamy Temple, Gubbalal Circle, Gubbala, Bangalore.",12.885537,77.542174
Konanakunte,2015,Ordinary Theft,21-01-15,12:00,"No.49, Inside the compound, ManjunhNagar, Raghuvanhalli, Bangalore.",12.898497,77.531456
Konanakunte,2015,Ordinary Theft,04-02-15,10:30,"Near Chikkegoudanpalya, Turalli Foresrt, Bangalore.",12.882547,77.531487
Konanakunte,2015,Ordinary Theft,11-02-15,10:30,"Andhra Branch, Raghuvanahalli, Bangalore.",12.894879,77.531497
Konanakunte,2015,Ordinary Theft,24-04-15,8:00,"7tm Main, Narayan nagar, Tippasandra, Bangalore.",12.882457,77.534879
Konanakunte,2015,Ordinary Theft,16-06-15,10:00,"No.1670, BCMC Layout, Gubbalal, Kanakapura Main Road, Bangalore.",12.894578,77.543257
Konanakunte,2015,Ordinary Theft,21-06-15,11:30,"Front Off Krishnappa House, chikkegoudanapalya, Bangalore.",12.883578,77.546789
Konanakunte,2015,Ordinary Theft,27-08-15,20:10,"Survey No.103, Aditaya Devolopers, Anjanapura, Bangalore.",12.897588,77.548791
Konanakunte,2015,Ordinary Theft,28-08-15,13:45,"No.323-A, Mr Venananti, Manjunh Clhoutary, Bangalore.",12.887891,77.545712
Konanakunte,2015,Ordinary Theft,07-10-15,19:00,"Bescom Powerr tc 204, BCCHS Layout, Vajarahalli, Bangalore.",12.882457,77.545721
Konanakunte,2015,Ordinary Theft,04-11-15,13:00,"5th & 7th Block, Banashankari 6th Stage, Bangalore.",12.892457,77.565478
Konanakunte,2015,Ordinary Theft,04-11-15,13:00,"5th & 7th Block, Banashankari 6th Stage, Bangalore.",12.882487,77.545321
Konanakunte,2015,Ordinary Theft,28-11-15,11:00,"Front Off No.475, Near Urdu School, Avalahalli, Bangalore.",12.875461,77.545211
Konanakunte,2015,Ordinary Theft,21-12-15,15:00,"Near Valley School, Kanakapura main Road, Bangalore.",12.887489,77.546881
Konanakunte,2016,Ordinary Theft,16-01-16,12:30,"Basaveshvara Temple, Varahasandra Village, Bangalore.",12.894781,77.546621
Konanakunte,2016,Ordinary Theft,25-01-16,12:40,"BDA Layout Open Place, Anjanjapura, Banglore.",12.889541,77.546913
Konanakunte,2016,Ordinary Theft,04-02-16,13:00,"Turahalli Forest, Talaghtapura Bangalore.",12.891231,77.543871
Konanakunte,2016,Ordinary Theft,18-02-16,11:45,"No.6-1, 6-2, Windfall apt, BDA Layout, Shrinagar, Anjanapura Post, Bangaore.",12.88381,77.546289
Konanakunte,2016,Ordinary Theft,25-02-16,19:00,"No.339, BSK 6th Stage, 1st Blosk, Bangalore.",12.893471,77.552697
Konanakunte,2016,Ordinary Theft,29-02-16,11:00,"No.900, 6th Stage, 5th Block, Bsk 6th staege, Bangalore.",12.882138,77.542211
Konanakunte,2016,Ordinary Theft,03-03-16,11:30,"Punchar Shop, Ganigarapaya, Talaghtapura Bangalore.",12.884451,77.546187
Konanakunte,2016,Ordinary Theft,20-03-16,19:00,"Front Of Lorry Garage Vajramuneshvara Ge, Kanakapura Main Road, Talaghtapura, Bangalore.",12.872431,77.546971
Konanakunte,2016,Ordinary Theft,22-03-16,14:30,"Husaim Garage, Vajramuneshvar Temple,Bangalore.",12.88591,77.546978
Konanakunte,2016,Ordinary Theft,14-04-16,21:40,"No.56, Mallasandra Village, Bangalore.",12.88112,77.54662
Konanakunte,2016,Ordinary Theft,21-05-16,18:00,"No.61-2, Rainbow Properties, Kanbakapura Main Road, Bangalore.",12.894257,77.54691
Konanakunte,2016,Ordinary Theft,19-11-16,12:00,"Near purvankara Appartment, Kanakapura Main Road, Nice Road Bangalore.",12.883891,77.5413
Konanakunte,2016,Ordinary Theft,29-12-16,15:20,"Venkesh Farm, Nagegoudanpalya, Bangalore.",12.884496,77.541287
Konanakunte,2017,Ordinary Theft,29-01-17,22:30,"Near Sompua Nice Toll, Towards PES Toll, BMTC Nic Road, Sompura",12.875419,77.551481
Konanakunte,2017,Ordinary Theft,04-02-17,10:00,"No.04 Jainkumar Nilaya, 10th Cross, Balaji Layout, Baiyanapalya, Bangalore.",12.882148,77.545514
Konanakunte,2017,Ordinary Theft,21-02-17,14:30,"Near KSIT College, Raghuvanahalli, Bangalore.",12.885124,77.546871
Konanakunte,2017,Ordinary Theft,21-02-17,12:00,"No.05, Anjanapura Post, Bangalore.",12.881133,77.541236
Konanakunte,2017,Ordinary Theft,26-08-17,21:00,"Nice Road, Sking Play Ground, Sompura Bridge, Bangalore.",12.889457,77.541887
Konanakunte,2017,Ordinary Theft,26-10-17,15:15,"Near Shoba Apt, 100 Feet Road, Bangalore.",12.881137,77.54461
Konanakunte,2017,Ordinary Theft,05-12-17,15:00,"Viva Concstructiuons Comony, Ira Academy, Hemgepura, Bangalore.",12.881497,77.54487
Konanakunte,2017,Ordinary Theft,05-12-17,16:30,"Site No 865, BCCHS Layout, Vajarahalli, Bangalore.",12.88991,77.544001
Konanakunte,2017,Ordinary Theft,07-12-17,18:00,"Empty Site, 05 RV College, 5th Block ,Banashankari 6th Stage, Bangalore.",12.881128,77.541978
Konanakunte,2017,Ordinary Theft,19-12-17,13:00,"Near Urdu School, Avalahalli, Bangalore.",12.876128,77.546139
Konanakunte,2018,Ordinary Theft,05-01-18,21:00,"prestige Group Apt, Turahalli, Subramanyapura Post,Bengaluru.",12.881276,77.5546123
Konanakunte,2018,Ordinary Theft,19-04-218,19:30,"Avalahalli, Royala Park, Anjanapura Post, Bengaluru.",12.894257,77.55461
Konanakunte,2018,Ordinary Theft,02-05-18,10:15,"Baiyanapalya Bus Stop, Kanakapura Main Road, Bengaluru.",12.894438,77.559917
Konanakunte,2018,Ordinary Theft,20-06-18,13:00,"Front Of KSIT college, Raghuvanahalli, Bengaluru.",12.884297,77.543971
Konanakunte,2018,Ordinary Theft,29-10-18,14:00,"No.1245, 2nd Block, BSK 6th Stage, Kariyanapalya, Bengaluru.",12.894781,77.546913
Konanakunte,2018,Ordinary Theft,11-11-18,13:00,"IMG Elegent Apt, Raghvanapalya , Bengaluru.",12.884331,77.549177
Konanakunte,2018,Ordinary Theft,30-12-18,10:00,"No. 85, SV Traders, chikkegoudanpalya, BSK 6th Stage, 3rd Block, Bengaluru.",12.89771,77.551288
Konanakunte,2018,Ordinary Theft,06-07-18,18:30,"No.402, 5floor, 10th Block, Eden Blossom, Apt, Anjanapura, Bengaluru.",12.886114,77.554697
Konanakunte,2019,Ordinary Theft,04-03-19,23:30,"Lakshmipi caltel house, Near park, Muneshwara Temple road, Rikob hospital Near, Kembtahalli, Bangalore.",12.88921,77.546991
Konanakunte,2019,Ordinary Theft,27-06-19,14:30,"Provision Store Near, HM world city opt, Behand Vinayaka Theere, Avalahalli, Bangalore.",12.879241,77.54813
Konanakunte,2019,Ordinary Theft,13-08-19,17:00,"Gubbalala, Behand Shooting House , Bangalore.",12.88411,77.548118
Konanakunte,2019,Ordinary Theft,26-10-19,14:45,"Sarvey no-7-1, 8-1 Vinayaka There Opposite, Slam Front, Avalahalli, Bangalore.",12.897001,77.55416
Konanakunte,2019,Ordinary Theft,30-10-19,19:00,"Glass Facrory Near, Havalahalli, Anajanapura Road, Bangalore.",12.87161,77.54891
Konanakunte,2017,Ordinary Theft,07-01-17,12:30,"Star super market,parking place,gottiegere",12.861944,77.589989
Konanakunte,2017,Ordinary Theft,20-02-17,,"Weavers calony,choudeshwari temple near,bg road,bangalore",12.843663,77.58176
Konanakunte,2017,Ordinary Theft,2-28-2017,,"Near ganesh temple,weavers calony,konanakunte bangalore",12.8523663,77.58176
Konanakunte,2017,Ordinary Theft,07-03-17,17:00,"Near annapoorneshwari temple ,shreyas calony ,kothanur main road,bangalore",12.881514,77.565853
Konanakunte,2017,Ordinary Theft,18-03-17,19:00,"Sri renuka yellamma temple ,chunchaghta main road,bangalore",12.885954,77.575194
Konanakunte,2017,Ordinary Theft,24-03-17,,"Srinidhilayout ,sharadambe temple ,bangalore",12.880369,77.575178
Konanakunte,2017,Ordinary Theft,27-03-17,,"Konanakunte ,bangalore",12.88365,77.567108
Konanakunte,2017,Ordinary Theft,06-04-17,,"anjaneya swamy temple,kembh halli,bangalore",12856115,77.57564
Konanakunte,2017,Ordinary Theft,4-20-2017,,"Konanakunte cross,kanakapura main road, bangalore",12.88365,77.567108
Konanakunte,2017,Ordinary Theft,20-04-17,16:00,"Konanakunte &harinagar bus stand middle, bangalore-62",12.88365,77.567108
Konanakunte,2017,Ordinary Theft,02-07-17,13:40,"Pai internional RBI layout,jp nagar 8th stage, bangalore",12.8890144,77.581716
Konanakunte,2017,Ordinary Theft,18-08-17,20:45,"BG road,gottigere,auto stand near, bangalore",12.854933,77.588491
Konanakunte,2017,Ordinary Theft,22-08-17,15:40,"No-31,11th cross,5th main,srinidhi layout,infront of maruthi school,bangalore",12.882116,77.574506
Konanakunte,2017,Ordinary Theft,20-09-17,18:15,"Muniswamy garden,chunchaghta main road ,bangalore",12.88207,77.57099
Konanakunte,2017,Ordinary Theft,06-10-17,18:25,"Kanakapura main road,JMC building,doddakallasandra,bangalore",12.884707,77.55162
Konanakunte,2017,Ordinary Theft,07-10-17,7:35,"Near ptedellamma store,ganaphipura,bangalore",12.892301,77.570581
Konanakunte,2017,Ordinary Theft,01-12-17,14:00,"No.513, 2nd Cross, Rayal County Park, Bengaluru",12.86121,77.579766
Konanakunte,2017,Ordinary Theft,08-12-17,19:15,"No.47, Pradnya Barhi School, Doddakalasandra, Bengaluru City",12.884707,77.55162
Konanakunte,2018,Ordinary Theft,14-01-18,10:00,"No.08,perundevi nilaya,7th cross,old bank calony,bangalore",12.884587,77.569498
Konanakunte,2018,Ordinary Theft,10-02-18,19:30,"Near royal bakery ,6th cross,weavers calony,bangalore",12.845696,77.584186
Konanakunte,2018,Ordinary Theft,12-02-18,20:20,"6th cross near royal bakery,weavers calony,bangalore",12.845696,77.584186
Konanakunte,2018,Ordinary Theft,14-02-18,11:30,Near someshwara kalyana mantap bangalore,12.883196,77.566016
Konanakunte,2018,Ordinary Theft,07-03-18,18:30,"Opp family food point,RBI layout main road,bangalore",12.891883,77.5783
Konanakunte,2018,Ordinary Theft,21-03-18,12:00,"A.R.A.N Enterprises emplant syte,surabhi nagar ,jambusavari dinne j.p.nagar 8th stage,bangalore",12.869362,77.581945
Konanakunte,2018,Ordinary Theft,05-05-18,,"KSRTC bus inside ,kaggalipur inside,kanakapura main road ,bangalore",12.88861,77.582243
Konanakunte,2018,Ordinary Theft,24-05-18,11:00,"Narayan nagar double road,bangalore",12.87046,77.557984
Konanakunte,2018,Ordinary Theft,10-07-18,11:00,"No.4,kuladeva 1st main,1st cross,ganaphipur,bangalore",12.89046,77.567984
Konanakunte,2018,Ordinary Theft,23-07-18,12:00,"Govt high school gottigere,bg road,bangalore",12.856442,77.589423
Konanakunte,2018,Ordinary Theft,30-10-18,19:05,"Vinayak timber,jambusavari dinne main road,near bk circle,bangalore",12.866,77.580872
Konanakunte,2018,Ordinary Theft,18-12-18,11:00,"surabhi hotel,konanakunte cross, bangalore",12.885353,77.567029
Konanakunte,2019,Ordinary Theft,11-03-19,15:00,"No.10,1st cross,gourava nagar,kothanur main road,jp nagar 7th stage,bangalore",12.885016,77.577965
Konanakunte,2019,Ordinary Theft,21-04-19,14:00,"KSRSTC bus stop,konanakunte cross,kanakapur main road, bangalore",12.885887,77.566884
Konanakunte,2019,Ordinary Theft,03-07-19,19:00,"Bhumi spirit gubbala ge,kanakapura main road,bangalore",12.884592,77.551678
Konanakunte,2019,Ordinary Theft,10-08-19,18:30,"Shymala creions and consumers near k c circle,chunchaghta main road,bangalore",12.888167,77.570945
Konanakunte,2019,Ordinary Theft,21-09-19,13:00,"1st cross,srinidhi layout,konanakute bangalore",12.887851,77.573581
Konanakunte,2017,Ordinary Theft,1-20-2017,,"NEAR CANARA AUTO CENTERE, SANTHRUPTHINAGARA, J.P NAGARA,
Bengaluru City","12°53'10.01""N","77°34'56.92""E"
Konanakunte,2017,Ordinary Theft,05-09-17,,"IN BUS ROUTE NO-02, NEAR BA SHOW ROOM, 24TH MAIN, JP NAGAR,
Bengaluru City,","12°54'28.06""N","77°35'8.45""E"
Konanakunte,2017,Ordinary Theft,06-04-17,,"KASHI VISHWANHA TEMPLE, K.R LAYOUT, JP NAGAR 6TH PHASE,
Bengaluru City,",12.90496,77.580906
Konanakunte,2017,Ordinary Theft,07-03-17,,"MLR Convention Center,, Puttenahalli, Bengaluru City","12°53'42.38""N","77°35'4.98""E"
Konanakunte,2017,Ordinary Theft,7-31-2017,,"#37-6,35th main road,3rd cross,, JP Nagar 6th phase, Bengaluru City","12°53'52.39""N","77°34'22.73""E"
Konanakunte,2017,Ordinary Theft,8-18-2017,,"Parking Place, Kalyani Magnum, Doresani Palya, Bengaluru City",12.535581,77.354721
Konanakunte,2017,Ordinary Theft,09-02-17,,"Infront of House No.24-25, Maruthi Nilaya,2nd main, Santrupti Nagar, Bengaluru
City","12°53'10.01""N","77°34'56.92""E"
Konanakunte,2017,Ordinary Theft,9-27-2017,,"Vacant plot, No-179, 1st cross, 1st stage,, Arakere Mico Layout, B.G.Road,
Bengaluru City","12°53'14.84""N,","77°35'32.82""E"
Konanakunte,2017,Ordinary Theft,11-23-2017,,"BMTC Bus Root No-02, JP Nagar 6th phase, Bengaluru City","12°54'14.18""N","77°34'57.57""E"
Konanakunte,2017,Ordinary Theft,12-07-17,,"In front SVIT polytechnic 3rd cross KR layout, PUTTENAHALLI MAIN ROAD JP
NAGAR 6TH PHASE, Bengaluru City","12°53'41.27""N","77°34'54.32""E"
Konanakunte,2018,Ordinary Theft,01-09-18,,"infront of ganes entraprises #29,24th main, 1st cross, Bengaluru City, Karnaka","12°53'37.84""N","77°35'55.50""E"
Konanakunte,2018,Ordinary Theft,5-29-2018,,"Infront of Vijaya Bank, Bilekahalli Branch, Arakere Mico Layout, Bengaluru City","12°53'14.84""N","77°35'32.82""E"
Konanakunte,2018,Ordinary Theft,6-15-2018,,"WHILE TRAVELLING BY AUTO BETWEEN SBI HULIMAVU, TO BEHAIND BPL
COMPANY, BANNEGUGTA ROAD, Bengaluru City",12.54897,77.89564
Konanakunte,2018,Ordinary Theft,6-28-2018,,"Infront of house no.30, 2nd cross, Eshwar Layout, JP Nagar, Bengaluru City,","12°53'16.82""N","77°34'15.67""E"
Konanakunte,2018,Ordinary Theft,7-19-2018,,"NEAR MHAJI JEWELLERS & BANKERS, PUTTENAHALLI MAIN ROAD,
Bengaluru City","12°54'8.65""N","77°34'55.11""E"
Konanakunte,2018,Ordinary Theft,7-23-2018,,"Parking plase, house No.E-1-15-2, 1st cross,, Syndice Bank colony, Arakere
Ge, B.G road, Bengaluru City","12°52'56.55""N","77°35'43.67""E"
Konanakunte,2018,Ordinary Theft,08-03-18,,"Passage, House No.74, M.N Tower, 34th cross,, 17th main, JP Nagar 6th phase,
Bengaluru City,","12°53'49.32""N","77°34'15.22""E"
Konanakunte,2018,Ordinary Theft,08-07-18,,"Near Jaraganahalli Park, JP nagar 6th phase, Bengaluru City","12°53'14.84""N","77°35'32.82""E"
Konanakunte,2018,Ordinary Theft,8-24-2018,,"ANNOJI RAO CAR GARAGE, 24TH MAIN, JP NAGARA, Bengaluru City",12.904562,77.585546
Konanakunte,2018,Ordinary Theft,9-19-2018,,"BMTC Bus Stop Near Ba Showroom, Banneraghta road, Bengaluru City",12.9041938,77.5736388
Konanakunte,2018,Ordinary Theft,11-05-18,,"Near Sarakki Lake, JP Nagar 6th phase, Bengaluru City,","12°54'4.61""N","77°34'53.11""E"
Konanakunte,2018,Ordinary Theft,11-19-2018,,"Shree Nanjundeshwara Temple,Puttenahalli Circle, Puttenahalli JP nagar,
Bengaluru City","12°53'41.27""N","77°34'54.32""E"
Konanakunte,2019,Ordinary Theft,01-05-19,,"OPP TO INDIAN TYRE CENTER, OPP TO ALLAN CONVENTION, KOTTANURU
MAIN ROAD, JP NAGAR 7TH PHASE, Bengaluru City",12.893694,77.581685
Konanakunte,2019,Ordinary Theft,3-24-2019,,"On Service Road, Near Axilar Building, 100ft ring Road, JP Nagar 6th Phase,
Bengaluru City","12°53'49.32""N","77°34'15.22""E"
Konanakunte,2019,Ordinary Theft,04-02-19,,"Near House No.S-3, Akash Star Lines, No.28,, Ararkere Mico Layout 1st stage,
Bengaluru City","12°53'14.84""N","77°35'32.82""E"
Konanakunte,2019,Ordinary Theft,05-10-19,,"Ftoush Restaurent, Basement of Fortice Hospital, B.G.Road, Bengaluru City","12°53'37.84""N","77°35'55.50""E"
Konanakunte,2019,Ordinary Theft,6-15-2019,,"4th cross, Dollars Colony, JP Nagar 4th phase, Bengaluru City","12°54'20.87""N","77°36'1.18""E"
Konanakunte,2019,Ordinary Theft,08-10-19,,"BPL ROAD IN FRONT OF ASHWINI STORE, ARAKERE MICO LAY OUT,
Bengaluru City","12°53'15.84""N","77°35'32.83""E"
Konanakunte,2019,Ordinary Theft,10-19-2019,,"BEHIND SUDHA BAR, KANAKAPURA MAIN ROAD, Bengaluru City",12.897,77.571152
Konanakunte,2019,Ordinary Theft,11-16-2019,,"HOUSE NO. 43 FRONT, 2ND MAIN, 1ST CROSS,, ARAKERE MICO LAYOUT
2ND STAGE, Bengaluru City",12.890028,77.59122
Konanakunte,2015,Ordinary Theft,01-05-15,14:30,"BANASHANKARI TEMPLE PLACE, KANAKAPURA ROAD, BANGALORE",12.89969657,77.57161156
Konanakunte,2015,Ordinary Theft,01-07-15,13:00,"NEAR MRF TYER SHOWROOM, RAMAKRISHNA NAGAR, SARAKKI MARKET, KANAKAPURA MAIN ROAD BANGALORE",12.89281339,77.56663005
Konanakunte,2015,Ordinary Theft,1-14-2015,11:30,"SARAKKI MARKET KANAKAPURA MAIN ROAD, SARAKKI BANGALORE",12.89281339,77.56663005
Konanakunte,2015,Ordinary Theft,02-05-15,15:00,"BANASHANKARI TEMPLE, KANAKAPURA MAIN ROAD, BANASHANKARI BANGALORE CITY",12.91411338,
Konanakunte,2015,Ordinary Theft,3-18-2015,19:20,"SARAKKI SIGNAL, KANAKAPURA MAIN ROAD",12.89281339,77.56663005
Konanakunte,2015,Ordinary Theft,3-20-2015,10:40,"NEAR BANASHANKARI TEMPLE, KANAKAPURA MAIN ROAD, BANASHANKARI, BANGALORE",12.91667162,77.57345539
Konanakunte,2015,Ordinary Theft,3-23-2015,10:00,"INSIDE BANASHANKARI TEMPLE, KANAKAPURA MAIN ROAD, BANASHANKARI BANGALORE 78",12.91249413,77.57240566
Konanakunte,2015,Ordinary Theft,04-03-15,14:15,VENKARAMANA TEMPLE YELACHENAHALLI BANGALORE,12.90089276,77.56988137
Konanakunte,2015,Ordinary Theft,4-17-2015,15:45,"INFRONT OF NO.2, HOUSE, 11TH CROSS, BENDRENAGAR, BSK 2ND STAGE BANGALORE CITY 560078",12.91420724,77.5618648
Konanakunte,2015,Ordinary Theft,05-11-15,11:30,"GANGADHARESHWARA TEMPLE, KANAKAPURA MAIN, GANGADHARNAGAR ,SARAKKI, BANGALORE 78",12.90769453,77.57198522
Konanakunte,2015,Ordinary Theft,5-21-2015,10:00,"ITHI GRAND RESTAURANTS, NEXT INDIAN OIL PETROL BUNK, K K CROSS, BANGALORE",12.9133048,77.56803504
Konanakunte,2015,Ordinary Theft,06-09-15,12:45,"BMTC BUS STOP, INFRONT OF DAYANANDASAGAR COLLEGE , K S LAYOUT BANGALORE",12.90848998,77.5597687
Konanakunte,2015,Ordinary Theft,6-19-2015,11:30,"BANASHANKARI TEMPLE, KANAKAPURA MAIN ROAD, BANASHANKARI BANGALORE",12.89281339,77.56663005
Konanakunte,2015,Ordinary Theft,6-28-2015,12:45,"BANASHANKARI TEMPLE, KANAKAPURA BANGALORE",12.89281339,77.56663005
Konanakunte,2015,Ordinary Theft,7-30-2015,17:00,7TH CROSS TEACHERS COLONY K S LAYOUT BANGALORE CITY,12.91557199,77.57321559
Konanakunte,2015,Ordinary Theft,8-27-2015,16:00,"BEHIND BANASHANKARI TEMPLE KANAKAPURA MAIN ROAD, BANASHANKARI BANGALORE",12.89281339,77.56663005
Konanakunte,2015,Ordinary Theft,09-01-15,15:00,"NO.1304, 32 CROSS , K S LAYOUT 1ST STAGE BANGALORE",12.89667299,77.56075138
Konanakunte,2015,Ordinary Theft,9-22-2015,21:45,"OPPOSITE GEOLOGICAL GE K S LAYOUT, BANGALORE",12.91557199,77.57321559
Konanakunte,2015,Ordinary Theft,10-28-2015,18:00,"NO.1305, 32TH CROSS K S LAYOUT BANGALORE CITY",12.91074452,77.56141247
Konanakunte,2015,Ordinary Theft,12-04-15,15:30,"BANASHANKARI TEMPLE, BANASHANKARI BANGALORE",12.89281339,77.56663005
Konanakunte,2015,Ordinary Theft,12-08-15,10:00,"DAYANANDASAGAR COLLEGE BUS STOP, K S LAYOUT BANGALORE",12.90945342,77.56509517
Konanakunte,2015,Ordinary Theft,12-16-2015,10:10,"15E BUS STOP, KADERENAHALLI CROSS K S LAYOUT BANGALORE",12.90218746,77.57262417
Konanakunte,2016,Ordinary Theft,14-01-16,13:00,NO.NILE BANSHANKARI TEMPLE KANAKAPURA ROAD BANGALORE,12.90721102,77.56975751
Konanakunte,2016,Ordinary Theft,25-01-16,10:30,BANASHANKARI TEMPLE KANAPURA ROAD BANGALORE,12.91667162,77.57345539
Konanakunte,2016,Ordinary Theft,03-02-16,21:30,NO.NILE KANAKAPURA MAIN ROAD YELACHENALLI BANGALORE,12.90114947,77.57064657
Konanakunte,2016,Ordinary Theft,07-02-16,21:15,"NO.01 KH NO33-1, RAMAKRISHNA NAGAR JARAGANA HALLI BANGALORE",12.90588225,77.57148109
Konanakunte,2016,Ordinary Theft,19-02-16,15:45,NO.NILE 2ND MAIN BIKASIPURA BANGALORE,12.91241826,77.56410484
Konanakunte,2016,Ordinary Theft,04-03-16,14:20,NO.NILE KANAKAPURA MAIN ROAD BANASHANKARI TEMPLE KANAPURA MAIN ROAD BANGALORE 78,12.89281339,77.56663005
Konanakunte,2016,Ordinary Theft,04-03-16,14:35,BANASHANKARI TEMPLE KANAPURA ROAD BANGALORE 78,12.89281339,77.56663005
Konanakunte,2016,Ordinary Theft,21-03-16,13:15,"INFRONT OF FLASH MOBILE SHOP 14TH MAIN, K S LAYOUT BANGALORE",12.90218746,77.57262417
Konanakunte,2016,Ordinary Theft,18-04-16,9:10,NEAR MAHALAKSHMI JEWELLERS 11TH MAIN CHANDRA NAGAR BANGALORE 78,12.89855727,77.56914455
Konanakunte,2016,Ordinary Theft,22-04-16,,VENKARAMANA SWAMY TEMPLE YELACHENAHALLI BANGALORE 78,12.90089276,77.56988137
